 TITLE LINE 1 - Subbasin ID 2 | Simulation Years: 1981-2020
 TITLE LINE 2 - Source: TrabajoFM model
 TITLE LINE 3 - Units: kg/day | DRAINAGE_AREA (km²): {area_str}
 TITLE LINE 4 - Period: 1981-2020
 TITLE LINE 5 - 
 YEAR            FLOYR            SEDYR           ORGNYR           ORGPYR            NO3YR            NH3YR            NO2YR           MINPYR           CBODYR          DISOXYR           CHLAYR         SOLPSTYR         SRBPSTYR          BACTPYR         BACTLPYR          CMTL1YR          CMTL2YR          CMTL3YR
 1991 1.8615000000E+02 1.3402800000E+02 2.7922500000E+00 5.5845000000E-01 0.0000000000E+00 4.6537500000E+00 0.0000000000E+00 9.3075000000E-01 4.0953000000E+01 4.6537500000E-01 1.8600000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1992 1.8480000000E+02 1.3305600000E+02 2.7720000000E+00 5.5440000000E-01 0.0000000000E+00 4.6200000000E+00 0.0000000000E+00 9.2400000000E-01 4.0656000000E+01 4.6200000000E-01 1.8500000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1993 1.8345000000E+02 1.3208400000E+02 2.7517500000E+00 5.5035000000E-01 0.0000000000E+00 4.5862500000E+00 0.0000000000E+00 9.1725000000E-01 4.0359000000E+01 4.5862500000E-01 1.8300000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1994 1.8210000000E+02 1.3111200000E+02 2.7315000000E+00 5.4630000000E-01 0.0000000000E+00 4.5525000000E+00 0.0000000000E+00 9.1050000000E-01 4.0062000000E+01 4.5525000000E-01 1.8200000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1995 1.8075000000E+02 1.3014000000E+02 2.7112500000E+00 5.4225000000E-01 0.0000000000E+00 4.5187500000E+00 0.0000000000E+00 9.0375000000E-01 3.9765000000E+01 4.5187500000E-01 1.8100000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1996 1.7940000000E+02 1.2916800000E+02 2.6910000000E+00 5.3820000000E-01 0.0000000000E+00 4.4850000000E+00 0.0000000000E+00 8.9700000000E-01 3.9468000000E+01 4.4850000000E-01 1.7900000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1997 1.7805000000E+02 1.2819600000E+02 2.6707500000E+00 5.3415000000E-01 0.0000000000E+00 4.4512500000E+00 0.0000000000E+00 8.9025000000E-01 3.9171000000E+01 4.4512500000E-01 1.7800000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1998 1.7670000000E+02 1.2722400000E+02 2.6505000000E+00 5.3010000000E-01 0.0000000000E+00 4.4175000000E+00 0.0000000000E+00 8.8350000000E-01 3.8874000000E+01 4.4175000000E-01 1.7700000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 1999 1.7535000000E+02 1.2625200000E+02 2.6302500000E+00 5.2605000000E-01 0.0000000000E+00 4.3837500000E+00 0.0000000000E+00 8.7675000000E-01 3.8577000000E+01 4.3837500000E-01 1.7500000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2000 1.7400000000E+02 1.2528000000E+02 2.6100000000E+00 5.2200000000E-01 0.0000000000E+00 4.3500000000E+00 0.0000000000E+00 8.7000000000E-01 3.8280000000E+01 4.3500000000E-01 1.7400000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2001 1.7280000000E+02 1.2441600000E+02 2.5920000000E+00 5.1840000000E-01 0.0000000000E+00 4.3200000000E+00 0.0000000000E+00 8.6400000000E-01 3.8016000000E+01 4.3200000000E-01 1.7300000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2002 1.7250000000E+02 1.2420000000E+02 2.5875000000E+00 5.1750000000E-01 0.0000000000E+00 4.3125000000E+00 0.0000000000E+00 8.6250000000E-01 3.7950000000E+01 4.3125000000E-01 1.7200000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2003 1.7220000000E+02 1.2398400000E+02 2.5830000000E+00 5.1660000000E-01 0.0000000000E+00 4.3050000000E+00 0.0000000000E+00 8.6100000000E-01 3.7884000000E+01 4.3050000000E-01 1.7200000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2004 1.7190000000E+02 1.2376800000E+02 2.5785000000E+00 5.1570000000E-01 0.0000000000E+00 4.2975000000E+00 0.0000000000E+00 8.5950000000E-01 3.7818000000E+01 4.2975000000E-01 1.7200000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2005 1.7160000000E+02 1.2355200000E+02 2.5740000000E+00 5.1480000000E-01 0.0000000000E+00 4.2900000000E+00 0.0000000000E+00 8.5800000000E-01 3.7752000000E+01 4.2900000000E-01 1.7200000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2006 1.7145000000E+02 1.2344400000E+02 2.5717500000E+00 5.1435000000E-01 0.0000000000E+00 4.2862500000E+00 0.0000000000E+00 8.5725000000E-01 3.7719000000E+01 4.2862500000E-01 1.7100000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2007 1.7115000000E+02 1.2322800000E+02 2.5672500000E+00 5.1345000000E-01 0.0000000000E+00 4.2787500000E+00 0.0000000000E+00 8.5575000000E-01 3.7653000000E+01 4.2787500000E-01 1.7100000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2008 1.7085000000E+02 1.2301200000E+02 2.5627500000E+00 5.1255000000E-01 0.0000000000E+00 4.2712500000E+00 0.0000000000E+00 8.5425000000E-01 3.7587000000E+01 4.2712500000E-01 1.7100000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2009 1.7055000000E+02 1.2279600000E+02 2.5582500000E+00 5.1165000000E-01 0.0000000000E+00 4.2637500000E+00 0.0000000000E+00 8.5275000000E-01 3.7521000000E+01 4.2637500000E-01 1.7100000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2010 1.7025000000E+02 1.2258000000E+02 2.5537500000E+00 5.1075000000E-01 0.0000000000E+00 4.2562500000E+00 0.0000000000E+00 8.5125000000E-01 3.7455000000E+01 4.2562500000E-01 1.7000000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2011 1.7010000000E+02 1.2247200000E+02 2.5515000000E+00 5.1030000000E-01 0.0000000000E+00 4.2525000000E+00 0.0000000000E+00 8.5050000000E-01 3.7422000000E+01 4.2525000000E-01 1.7000000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2012 1.6380000000E+02 1.1793600000E+02 2.4570000000E+00 4.9140000000E-01 0.0000000000E+00 4.0950000000E+00 0.0000000000E+00 8.1900000000E-01 3.6036000000E+01 4.0950000000E-01 1.6400000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2013 1.5765000000E+02 1.1350800000E+02 2.3647500000E+00 4.7295000000E-01 0.0000000000E+00 3.9412500000E+00 0.0000000000E+00 7.8825000000E-01 3.4683000000E+01 3.9412500000E-01 1.5800000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2014 1.5150000000E+02 1.0908000000E+02 2.2725000000E+00 4.5450000000E-01 0.0000000000E+00 3.7875000000E+00 0.0000000000E+00 7.5750000000E-01 3.3330000000E+01 3.7875000000E-01 1.5100000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2015 1.4535000000E+02 1.0465200000E+02 2.1802500000E+00 4.3605000000E-01 0.0000000000E+00 3.6337500000E+00 0.0000000000E+00 7.2675000000E-01 3.1977000000E+01 3.6337500000E-01 1.4500000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2016 1.3920000000E+02 1.0022400000E+02 2.0880000000E+00 4.1760000000E-01 0.0000000000E+00 3.4800000000E+00 0.0000000000E+00 6.9600000000E-01 3.0624000000E+01 3.4800000000E-01 1.3900000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2017 1.3290000000E+02 9.5688000000E+01 1.9935000000E+00 3.9870000000E-01 0.0000000000E+00 3.3225000000E+00 0.0000000000E+00 6.6450000000E-01 2.9238000000E+01 3.3225000000E-01 1.3300000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2018 1.2675000000E+02 9.1260000000E+01 1.9012500000E+00 3.8025000000E-01 0.0000000000E+00 3.1687500000E+00 0.0000000000E+00 6.3375000000E-01 2.7885000000E+01 3.1687500000E-01 1.2700000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2019 1.2060000000E+02 8.6832000000E+01 1.8090000000E+00 3.6180000000E-01 0.0000000000E+00 3.0150000000E+00 0.0000000000E+00 6.0300000000E-01 2.6532000000E+01 3.0150000000E-01 1.2100000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
 2020 1.1445000000E+02 8.2404000000E+01 1.7167500000E+00 3.4335000000E-01 0.0000000000E+00 2.8612500000E+00 0.0000000000E+00 5.7225000000E-01 2.5179000000E+01 2.8612500000E-01 1.1400000000E-04 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00 0.0000000000E+00
